24-P9201A,N1,,2,4IN,RFFE,300,0,0,-165,0,0,165,0,1,1129500,1486500,4385,ai_eq_qgx4.dgn
24-P9201A,N2,,4,3IN,RFFE,300,0,0,0,300,0,300,0,1,1129500,1486500,4385,ai_eq_qgx4.dgn
24-P9201B,N1,,2,4IN,RFFE,300,0,0,-165,0,0,165,0,1,1129500,1490000,4385,ai_eq_qgx4.dgn
24-P9201B,N2,,4,3IN,RFFE,300,0,0,0,300,0,300,0,1,1129500,1490000,4385,ai_eq_qgx4.dgn
