020-P-141A,N1,,2,4IN,RFFE,300,0,0,-165,0,0,165,0,1,11972000,9342600,100685,ai_eq_nsr.dgn
020-P-141A,N2,,4,3IN,RFFE,300,0,0,0,300,0,300,0,1,11972000,9342600,100685,ai_eq_nsr.dgn
020-P-141B,N1,,2,4IN,RFFE,300,0,0,-165,0,0,165,0,1,11972000,9339600,100685,ai_eq_nsr.dgn
020-P-141B,N2,,4,3IN,RFFE,300,0,0,0,300,0,300,0,1,11972000,9339600,100685,ai_eq_nsr.dgn
