020-P-405A,N1,,2,10IN,RFFE,300,0,0,-250,0,0,250,0,1,11936980,9266300,100980,ai_eq_nsr.dgn
020-P-405A,N2,,4,6IN,RFFE,300,0,0,0,650,0,650,0,1,11936980,9266300,100980,ai_eq_nsr.dgn
020-P-405B,N1,,2,10IN,RFFE,300,0,0,-250,0,0,250,0,1,11941980,9266300,100980,ai_eq_nsr.dgn
020-P-405B,N2,,4,6IN,RFFE,300,0,0,0,650,0,650,0,1,11941980,9266300,100980,ai_eq_nsr.dgn
