35-P001A,N1,,2,6IN,RFFE,600,0,0,-185,0,0,185,0,1,1185000,1620500,4315,ai_eq_rgx3.dgn
35-P001A,N2,,4,3IN,RFFE,600,0,0,0,285,-155,285,0,1,1184845,1620500,4315,ai_eq_rgx3.dgn
35-P001B,N1,,2,6IN,RFFE,600,0,0,-185,0,0,185,0,1,1181500,1620500,4315,ai_eq_rgx3.dgn
35-P001B,N2,,4,3IN,RFFE,600,0,0,0,285,-155,285,0,1,1181345,1620500,4315,ai_eq_rgx3.dgn
