24-P0704A,N1,,2,6IN,RFFE,300,0,0,-205,0,0,205,0,1,1081500,1494000,4490,ai_eq_qgx4.dgn
24-P0704A,N2,,4,3IN,RFFE,300,0,0,0,400,0,400,0,1,1081500,1494000,4490,ai_eq_qgx4.dgn
24-P0704B,N1,,2,6IN,RFFE,300,0,0,-205,0,0,205,0,1,1077500,1494000,4490,ai_eq_qgx4.dgn
24-P0704B,N2,,4,3IN,RFFE,300,0,0,0,400,0,400,0,1,1077500,1494000,4490,ai_eq_qgx4.dgn
