98-PBA63411,N1,,1,16IN,RFFE,300,90,0,0,1000,0,1000,0,1,10092350,10988000,97260,ai_eq_png.dgn
98-PBA63411,N2,,4,10IN,RFFE,300,0,0,0,730,515,730,0,1,10092350,10988515,97260,ai_eq_png.dgn
