021-G-0044A,N1,,2,8IN,RFFE,300,0,0,-290,0,0,290,0,1,55492500,42520500,101012,ai_eq_jed.dgn
021-G-0044A,N2,,4,6IN,RFFE,300,0,0,0,406,-300,406,0,1,55492200,42520500,101012,ai_eq_jed.dgn
021-G-0044B,N1,,2,8IN,RFFE,300,0,0,-290,0,0,290,0,1,55492500,42516500,101012,ai_eq_jed.dgn
021-G-0044B,N2,,4,6IN,RFFE,300,0,0,0,406,-300,406,0,1,55492200,42516500,101012,ai_eq_jed.dgn
