91-HBA69530,Column,NA,10202500,10525000,100200,49929,4522,0,3000,1872,1130.5,1130.5
92-HBA69530,Column,NA,10352500,10525000,100200,49929,4522,0,3000,1872,1130.5,1130.5
95-MAF63112,Column,NA,10131000,10751000,100200,30050,2880,0,2830,6650,720,720
98-XAW61340,Column,NA,9654500,11036000,88500,65000,1067,0,0,0,266.75,0
